college_id,ranking_authority,ranking_year,overall_rank,overall_score,overall_total_score,parameter_id,parameter_score,rank_band
32688,2,2020,,40.6–42.9,100,5,24,176–200
32688,2,2019,,36.3–39.9,100,5,22.8,201–250
32732,2,2023,,39.8–42.1,100,1,82.6,201–250
32732,2,2022,,35.8–38.2,100,1,80.2,251–300
32732,2,2021,,37.9–41.9,100,1,90.3,201–250
32732,2,2020,,34.7–37.0,100,1,76.9,251–300
32732,2,2019,,33.3–36.2,100,1,71.9,251–300
32732,2,2023,,39.8–42.1,100,2,37.1,201–250
32732,2,2022,,35.8–38.2,100,2,34.5,251–300
32732,2,2021,,37.9–41.9,100,2,37.6,201–250
32732,2,2020,,34.7–37.0,100,2,36.3,251–300
32732,2,2019,,33.3–36.2,100,2,39.7,251–300
32732,2,2023,,39.8–42.1,100,3,65.1,201–250
32732,2,2022,,35.8–38.2,100,3,60,251–300
32732,2,2021,,37.9–41.9,100,3,58.7,201–250
32732,2,2020,,34.7–37.0,100,3,56.7,251–300
32732,2,2019,,33.3–36.2,100,3,55.7,251–300
32732,2,2023,,39.8–42.1,100,4,24.5,201–250
32732,2,2022,,35.8–38.2,100,4,18.5,251–300
32732,2,2021,,37.9–41.9,100,4,21.1,201–250
32732,2,2020,,34.7–37.0,100,4,17.8,251–300
32732,2,2019,,33.3–36.2,100,4,18.2,251–300
32732,2,2023,,39.8–42.1,100,5,19,201–250
32732,2,2022,,35.8–38.2,100,5,19.2,251–300
32732,2,2021,,37.9–41.9,100,5,18.6,201–250
32732,2,2020,,34.7–37.0,100,5,13.8,251–300
32732,2,2019,,33.3–36.2,100,5,20.1,251–300
32733,2,2023,,45.0–47.0,100,1,68,151–175
32733,2,2022,,45.4–48.4,100,1,65.1,126–150
32733,2,2021,,45.9–48.5,100,1,66.4,126–150
32733,2,2020,,45.7–48.6,100,1,64.1,126–150
32733,2,2019,,48.1–50.8,100,1,59.4,101–125
32733,2,2023,,45.0–47.0,100,2,34.4,151–175
32733,2,2022,,45.4–48.4,100,2,34,126–150
32733,2,2021,,45.9–48.5,100,2,33.4,126–150
32733,2,2020,,45.7–48.6,100,2,34.2,126–150
32733,2,2019,,48.1–50.8,100,2,54.6,101–125
32733,2,2023,,45.0–47.0,100,3,89.2,151–175
32733,2,2022,,45.4–48.4,100,3,89.5,126–150
32733,2,2021,,45.9–48.5,100,3,88.8,126–150
32733,2,2020,,45.7–48.6,100,3,87.9,126–150
32733,2,2019,,48.1–50.8,100,3,85.2,101–125
32733,2,2023,,45.0–47.0,100,4,33.6,151–175
32733,2,2022,,45.4–48.4,100,4,34.1,126–150
32733,2,2021,,45.9–48.5,100,4,33.1,126–150
32733,2,2020,,45.7–48.6,100,4,32.7,126–150
32733,2,2019,,48.1–50.8,100,4,41.1,101–125
32733,2,2023,,45.0–47.0,100,5,31.8,151–175
32733,2,2022,,45.4–48.4,100,5,37.9,126–150
32733,2,2021,,45.9–48.5,100,5,37.2,126–150
32733,2,2020,,45.7–48.6,100,5,39.6,126–150
32733,2,2019,,48.1–50.8,100,5,41.1,101–125
33549,2,2023,7,86.2,100,1,79.9,
33549,2,2022,8,85.5,100,1,78.9,
33549,2,2021,6,87.7,100,1,83.9,
33549,2,2020,5,87.9,100,1,80.8,
33549,2,2019,6,88.6,100,1,82.5,
33549,2,2023,7,86.2,100,2,37.1,
33549,2,2022,8,85.5,100,2,36.2,
33549,2,2021,6,87.7,100,2,34.3,
33549,2,2020,5,87.9,100,2,37.7,
33549,2,2019,6,88.6,100,2,36.8,
33549,2,2023,7,86.2,100,3,83.6,
33549,2,2022,8,85.5,100,3,83.2,
33549,2,2021,6,87.7,100,3,84,
33549,2,2020,5,87.9,100,3,84.9,
33549,2,2019,6,88.6,100,3,87.7,
33549,2,2023,7,86.2,100,4,92.4,
33549,2,2022,8,85.5,100,4,93,
33549,2,2021,6,87.7,100,4,93.2,
33549,2,2020,5,87.9,100,4,93,
33549,2,2019,6,88.6,100,4,93.2,
33549,2,2023,7,86.2,100,5,89.4,
33549,2,2022,8,85.5,100,5,87.5,
33549,2,2021,6,87.7,100,5,90.1,
33549,2,2020,5,87.9,100,5,92.9,
33549,2,2019,6,88.6,100,5,92.9,
33550,2,2023,31,71.9,100,1,85.5,
33550,2,2022,28,72.5,100,1,91.4,
33550,2,2021,29,72.5,100,1,89.4,
33550,2,2020,30,72.4,100,1,88.5,
33550,2,2019,31,69.9,100,1,87.8,
33550,2,2023,31,71.9,100,2,37.8,
33550,2,2022,28,72.5,100,2,39.4,
33550,2,2021,29,72.5,100,2,38.8,
33550,2,2020,30,72.4,100,2,39.4,
33550,2,2019,31,69.9,100,2,38.5,
33550,2,2023,31,71.9,100,3,79.6,
33550,2,2022,28,72.5,100,3,76,
33550,2,2021,29,72.5,100,3,73,
33550,2,2020,30,72.4,100,3,72.4,
33550,2,2019,31,69.9,100,3,70.6,
33550,2,2023,31,71.9,100,4,68.6,
33550,2,2022,28,72.5,100,4,69.2,
33550,2,2021,29,72.5,100,4,70.2,
33550,2,2020,30,72.4,100,4,66.5,
33550,2,2019,31,69.9,100,4,62.4,
33550,2,2023,31,71.9,100,5,65.7,
33550,2,2022,28,72.5,100,5,63.1,
33550,2,2021,29,72.5,100,5,64.3,
33550,2,2020,30,72.4,100,5,68.5,
33550,2,2019,31,69.9,100,5,66.1,
33850,2,2023,,50.3–53.0,100,1,71.2,101–125
33850,2,2022,,48.6–53.3,100,1,70,101–125
33850,2,2021,,49.0–53.1,100,1,67.6,101–125
33850,2,2020,,48.7–52.2,100,1,70.8,101–125
33850,2,2019,99,51,100,1,70.6,
33850,2,2023,,50.3–53.0,100,2,34.6,101–125
33850,2,2022,,48.6–53.3,100,2,35.2,101–125
33850,2,2021,,49.0–53.1,100,2,34.6,101–125
33850,2,2020,,48.7–52.2,100,2,35,101–125
33850,2,2019,99,51,100,2,36.3,
33850,2,2023,,50.3–53.0,100,3,71,101–125
33850,2,2022,,48.6–53.3,100,3,70.4,101–125
33850,2,2021,,49.0–53.1,100,3,70.7,101–125
33850,2,2020,,48.7–52.2,100,3,71.1,101–125
33850,2,2019,99,51,100,3,74.4,
33850,2,2023,,50.3–53.0,100,4,43.8,101–125
33850,2,2022,,48.6–53.3,100,4,42.3,101–125
33850,2,2021,,49.0–53.1,100,4,44.8,101–125
33850,2,2020,,48.7–52.2,100,4,42.4,101–125
33850,2,2019,99,51,100,4,40.8,
33850,2,2023,,50.3–53.0,100,5,39.9,101–125
33850,2,2022,,48.6–53.3,100,5,39,101–125
33850,2,2021,,49.0–53.1,100,5,41.2,101–125
33850,2,2020,,48.7–52.2,100,5,42,101–125
33850,2,2019,99,51,100,5,42,
34147,2,2023,,50.3–53.0,100,1,92.1,101–125
34147,2,2022,,45.4–48.4,100,1,90.7,126–150
34147,2,2021,,49.0–53.1,100,1,89.7,101–125
34147,2,2020,,45.7–48.6,100,1,86,126–150
34147,2,2019,,42.8–44.9,100,1,83.3,151–175
34147,2,2023,,50.3–53.0,100,2,35.9,101–125
34147,2,2022,,45.4–48.4,100,2,36,126–150
34147,2,2021,,49.0–53.1,100,2,33.5,101–125
34147,2,2020,,45.7–48.6,100,2,34.5,126–150
34147,2,2019,,42.8–44.9,100,2,34.5,151–175
34147,2,2023,,50.3–53.0,100,3,88,101–125
34147,2,2022,,45.4–48.4,100,3,79,126–150
34147,2,2021,,49.0–53.1,100,3,79,101–125
34147,2,2020,,45.7–48.6,100,3,79.5,126–150
34147,2,2019,,42.8–44.9,100,3,79.3,151–175
34147,2,2023,,50.3–53.0,100,4,33.7,101–125
34147,2,2022,,45.4–48.4,100,4,31.4,126–150
34147,2,2021,,49.0–53.1,100,4,30.7,101–125
34147,2,2020,,45.7–48.6,100,4,29.3,126–150
34147,2,2019,,42.8–44.9,100,4,26.9,151–175
34147,2,2023,,50.3–53.0,100,5,29.3,101–125
34147,2,2022,,45.4–48.4,100,5,25.3,126–150
34147,2,2021,,49.0–53.1,100,5,33.8,101–125
34147,2,2020,,45.7–48.6,100,5,27.7,126–150
34147,2,2019,,42.8–44.9,100,5,26.4,151–175
35314,2,2023,,47.1–50.1,100,1,46.6,126–150
35314,2,2022,,48.6–53.3,100,1,42.7,101–125
35314,2,2021,,45.9–48.5,100,1,39,126–150
35314,2,2020,,45.7–48.6,100,1,41.3,126–150
35314,2,2019,,48.1–50.8,100,1,42.4,101–125
35314,2,2023,,47.1–50.1,100,2,34,126–150
35314,2,2022,,48.6–53.3,100,2,33.9,101–125
35314,2,2021,,45.9–48.5,100,2,33.3,126–150
35314,2,2020,,45.7–48.6,100,2,34.2,126–150
35314,2,2019,,48.1–50.8,100,2,33.2,101–125
35314,2,2023,,47.1–50.1,100,3,75.3,126–150
35314,2,2022,,48.6–53.3,100,3,73.9,101–125
35314,2,2021,,45.9–48.5,100,3,74.5,126–150
35314,2,2020,,45.7–48.6,100,3,74.1,126–150
35314,2,2019,,48.1–50.8,100,3,74.8,101–125
35314,2,2023,,47.1–50.1,100,4,47.1,126–150
35314,2,2022,,48.6–53.3,100,4,49.2,101–125
35314,2,2021,,45.9–48.5,100,4,45.1,126–150
35314,2,2020,,45.7–48.6,100,4,43.6,126–150
35314,2,2019,,48.1–50.8,100,4,44.4,101–125
35314,2,2023,,47.1–50.1,100,5,46.4,126–150
35314,2,2022,,48.6–53.3,100,5,49,101–125
35314,2,2021,,45.9–48.5,100,5,54.3,126–150
35314,2,2020,,45.7–48.6,100,5,52.8,126–150
35314,2,2019,,48.1–50.8,100,5,57.5,101–125
35315,2,2023,,33.5–37.9,100,1,70.9,301–400
35315,2,2022,,32.2–35.7,100,1,70.1,301–400
35315,2,2021,,37.9–41.9,100,1,78.2,201–250
35315,2,2020,,37.1–40.4,100,1,73.5,201–250
35315,2,2019,,36.3–39.9,100,1,74.1,201–250
35315,2,2023,,33.5–37.9,100,2,34.1,301–400
35315,2,2022,,32.2–35.7,100,2,33.8,301–400
35315,2,2021,,37.9–41.9,100,2,33.7,201–250
35315,2,2020,,37.1–40.4,100,2,37.1,201–250
35315,2,2019,,36.3–39.9,100,2,34.9,201–250
35315,2,2023,,33.5–37.9,100,3,68.3,301–400
35315,2,2022,,32.2–35.7,100,3,65.6,301–400
35315,2,2021,,37.9–41.9,100,3,67.7,201–250
35315,2,2020,,37.1–40.4,100,3,67.9,201–250
35315,2,2019,,36.3–39.9,100,3,65.9,201–250
35315,2,2023,,33.5–37.9,100,4,16.2,301–400
35315,2,2022,,32.2–35.7,100,4,16.5,301–400
35315,2,2021,,37.9–41.9,100,4,21.3,201–250
35315,2,2020,,37.1–40.4,100,4,18.8,201–250
35315,2,2019,,36.3–39.9,100,4,19.8,201–250
35315,2,2023,,33.5–37.9,100,5,18.7,301–400
35315,2,2022,,32.2–35.7,100,5,21.5,301–400
35315,2,2021,,37.9–41.9,100,5,28,201–250
35315,2,2020,,37.1–40.4,100,5,22.9,201–250
35315,2,2019,,36.3–39.9,100,5,24.3,201–250
35316,2,2023,80,58.7,100,1,80,
35316,2,2022,75,59.1,100,1,84.8,
35316,2,2021,78,57.5,100,1,84.7,
35316,2,2020,81,56.7,100,1,82.3,
35316,2,2019,77,57,100,1,75.2,
35316,2,2023,80,58.7,100,2,34.3,
35316,2,2022,75,59.1,100,2,34.7,
35316,2,2021,78,57.5,100,2,33.3,
35316,2,2020,81,56.7,100,2,34.1,
35316,2,2019,77,57,100,2,33.2,
35316,2,2023,80,58.7,100,3,79.3,
35316,2,2022,75,59.1,100,3,77.4,
35316,2,2021,78,57.5,100,3,76.2,
35316,2,2020,81,56.7,100,3,74.6,
35316,2,2019,77,57,100,3,74.1,
35316,2,2023,80,58.7,100,4,47.5,
35316,2,2022,75,59.1,100,4,46.5,
35316,2,2021,78,57.5,100,4,47.1,
35316,2,2020,81,56.7,100,4,47.3,
35316,2,2019,77,57,100,4,44.7,
35316,2,2023,80,58.7,100,5,50.7,
35316,2,2022,75,59.1,100,5,49.7,
35316,2,2021,78,57.5,100,5,44.6,
35316,2,2020,81,56.7,100,5,44.1,
35316,2,2019,77,57,100,5,53.4,
35317,2,2023,,47.1–50.1,100,1,76.7,126–150
35317,2,2022,,45.4–48.4,100,1,78.9,126–150
35317,2,2021,93,54.1,100,1,87.1,
35317,2,2020,95,53.6,100,1,84.8,
35317,2,2019,91,52.9,100,1,81.8,
35317,2,2023,,47.1–50.1,100,2,34.1,126–150
35317,2,2022,,45.4–48.4,100,2,34.1,126–150
35317,2,2021,93,54.1,100,2,33.3,
35317,2,2020,95,53.6,100,2,34.4,
35317,2,2019,91,52.9,100,2,33.2,
35317,2,2023,,47.1–50.1,100,3,75.7,126–150
35317,2,2022,,45.4–48.4,100,3,70.5,126–150
35317,2,2021,93,54.1,100,3,71.4,
35317,2,2020,95,53.6,100,3,70,
35317,2,2019,91,52.9,100,3,70.9,
35317,2,2023,,47.1–50.1,100,4,35.6,126–150
35317,2,2022,,45.4–48.4,100,4,34.5,126–150
35317,2,2021,93,54.1,100,4,42.1,
35317,2,2020,95,53.6,100,4,47.4,
35317,2,2019,91,52.9,100,4,46.4,
35317,2,2023,,47.1–50.1,100,5,30.7,126–150
35317,2,2022,,45.4–48.4,100,5,27,126–150
35317,2,2021,93,54.1,100,5,38.5,
35317,2,2020,95,53.6,100,5,33.5,
35317,2,2019,91,52.9,100,5,34.5,
36440,2,2023,,45.0–47.0,100,1,78.7,151–175
36440,2,2022,,41.5–43.3,100,1,74.1,176–200
36440,2,2023,,45.0–47.0,100,2,40.6,151–175
36440,2,2022,,41.5–43.3,100,2,42.3,176–200
36440,2,2023,,45.0–47.0,100,3,83.8,151–175
36440,2,2022,,41.5–43.3,100,3,81.1,176–200
36440,2,2023,,45.0–47.0,100,4,27,151–175
36440,2,2022,,41.5–43.3,100,4,28.3,176–200
36440,2,2023,,45.0–47.0,100,5,29.9,151–175
36440,2,2022,,41.5–43.3,100,5,20.4,176–200
36441,2,2023,,50.3–53.0,100,1,93.7,101–125
36441,2,2022,,48.6–53.3,100,1,95.5,101–125
36441,2,2021,,49.0–53.1,100,1,93.1,101–125
36441,2,2020,,48.7–52.2,100,1,94.7,101–125
36441,2,2019,90,53.2,100,1,94.7,
36441,2,2023,,50.3–53.0,100,2,38.3,101–125
36441,2,2022,,48.6–53.3,100,2,37.6,101–125
36441,2,2021,,49.0–53.1,100,2,37,101–125
36441,2,2020,,48.7–52.2,100,2,46.2,101–125
36441,2,2019,90,53.2,100,2,36.6,
36441,2,2023,,50.3–53.0,100,3,79.3,101–125
36441,2,2022,,48.6–53.3,100,3,77.2,101–125
36441,2,2021,,49.0–53.1,100,3,76.2,101–125
36441,2,2020,,48.7–52.2,100,3,76.1,101–125
36441,2,2019,90,53.2,100,3,75.5,
36441,2,2023,,50.3–53.0,100,4,37.2,101–125
36441,2,2022,,48.6–53.3,100,4,35.8,101–125
36441,2,2021,,49.0–53.1,100,4,32.6,101–125
36441,2,2020,,48.7–52.2,100,4,34.5,101–125
36441,2,2019,90,53.2,100,4,37.3,
36441,2,2023,,50.3–53.0,100,5,27.4,101–125
36441,2,2022,,48.6–53.3,100,5,30.8,101–125
36441,2,2021,,49.0–53.1,100,5,31.3,101–125
36441,2,2020,,48.7–52.2,100,5,30.2,101–125
36441,2,2019,90,53.2,100,5,33.2,
36443,2,2023,3,90.3,100,1,85.1,
36443,2,2022,1,92,100,1,87.7,
36443,2,2021,2,93.3,100,1,90.7,
36443,2,2020,2,93.4,100,1,91.5,
36443,2,2019,1,93,100,1,90.4,
36443,2,2023,3,90.3,100,2,54.7,
36443,2,2022,1,92,100,2,67.2,
36443,2,2021,2,93.3,100,2,64.5,
36443,2,2020,2,93.4,100,2,52.5,
36443,2,2019,1,93,100,2,48.1,
36443,2,2023,3,90.3,100,3,90.3,
36443,2,2022,1,92,100,3,90.2,
36443,2,2021,2,93.3,100,3,90.9,
36443,2,2020,2,93.4,100,3,91.2,
36443,2,2019,1,93,100,3,91.1,
36443,2,2023,3,90.3,100,4,96.1,
36443,2,2022,1,92,100,4,98.1,
36443,2,2021,2,93.3,100,4,97,
36443,2,2020,2,93.4,100,4,96.9,
36443,2,2019,1,93,100,4,96,
36443,2,2023,3,90.3,100,5,91.3,
36443,2,2022,1,92,100,5,91.6,
36443,2,2021,2,93.3,100,5,94.2,
36443,2,2020,2,93.4,100,5,95,
36443,2,2019,1,93,100,5,95.8,
36445,2,2023,,45.0–47.0,100,1,82.3,151–175
36445,2,2022,,43.5–45.3,100,1,81.7,151–175
36445,2,2021,,44.0–45.8,100,1,84.4,151–175
36445,2,2020,,40.6–42.9,100,1,80.5,176–200
36445,2,2019,,40.0–42.7,100,1,81.4,176–200
36445,2,2023,,45.0–47.0,100,2,35.4,151–175
36445,2,2022,,43.5–45.3,100,2,34.9,151–175
36445,2,2021,,44.0–45.8,100,2,34.1,151–175
36445,2,2020,,40.6–42.9,100,2,34.3,176–200
36445,2,2019,,40.0–42.7,100,2,33.6,176–200
36445,2,2023,,45.0–47.0,100,3,87.1,151–175
36445,2,2022,,43.5–45.3,100,3,83.6,151–175
36445,2,2021,,44.0–45.8,100,3,82.4,151–175
36445,2,2020,,40.6–42.9,100,3,78.3,176–200
36445,2,2019,,40.0–42.7,100,3,80.8,176–200
36445,2,2023,,45.0–47.0,100,4,24.9,151–175
36445,2,2022,,43.5–45.3,100,4,26.7,151–175
36445,2,2021,,44.0–45.8,100,4,24.9,151–175
36445,2,2020,,40.6–42.9,100,4,24,176–200
36445,2,2019,,40.0–42.7,100,4,25.4,176–200
36445,2,2023,,45.0–47.0,100,5,31.3,151–175
36445,2,2022,,43.5–45.3,100,5,23.8,151–175
36445,2,2021,,44.0–45.8,100,5,25.9,151–175
36445,2,2020,,40.6–42.9,100,5,20.1,176–200
36445,2,2019,,40.0–42.7,100,5,21.1,176–200
36446,2,2023,91,55.1,100,1,83.3,
36446,2,2022,,48.6–53.3,100,1,85.6,101–125
36446,2,2021,85,56.1,100,1,91,
36446,2,2020,63,60.6,100,1,90.2,
36446,2,2019,45,64.6,100,1,90.9,
36446,2,2023,91,55.1,100,2,37.3,
36446,2,2022,,48.6–53.3,100,2,37.1,101–125
36446,2,2021,85,56.1,100,2,38.9,
36446,2,2020,63,60.6,100,2,42.4,
36446,2,2019,45,64.6,100,2,44.1,
36446,2,2023,91,55.1,100,3,76.8,
36446,2,2022,,48.6–53.3,100,3,74.8,101–125
36446,2,2021,85,56.1,100,3,69.5,
36446,2,2020,63,60.6,100,3,64.6,
36446,2,2019,45,64.6,100,3,67,
36446,2,2023,91,55.1,100,4,43.7,
36446,2,2022,,48.6–53.3,100,4,39.3,101–125
36446,2,2021,85,56.1,100,4,43.6,
36446,2,2020,63,60.6,100,4,47.7,
36446,2,2019,45,64.6,100,4,56.7,
36446,2,2023,91,55.1,100,5,41.3,
36446,2,2022,,48.6–53.3,100,5,38.7,101–125
36446,2,2021,85,56.1,100,5,39.8,
36446,2,2020,63,60.6,100,5,51.1,
36446,2,2019,45,64.6,100,5,53.2,
36455,2,2023,,38.0–39.7,100,1,88.6,251–300
36455,2,2022,,38.3–41.4,100,1,90.9,201–250
36455,2,2021,,37.9–41.9,100,1,89.3,201–250
36455,2,2020,,37.1–40.4,100,1,83.6,201–250
36455,2,2019,,28.5–33.1,100,1,65.1,301–400
36455,2,2023,,38.0–39.7,100,2,34.3,251–300
36455,2,2022,,38.3–41.4,100,2,34.4,201–250
36455,2,2021,,37.9–41.9,100,2,33.6,201–250
36455,2,2020,,37.1–40.4,100,2,34.4,201–250
36455,2,2019,,28.5–33.1,100,2,33.2,301–400
36455,2,2023,,38.0–39.7,100,3,58,251–300
36455,2,2022,,38.3–41.4,100,3,56.9,201–250
36455,2,2021,,37.9–41.9,100,3,55.7,201–250
36455,2,2020,,37.1–40.4,100,3,54.5,201–250
36455,2,2019,,28.5–33.1,100,3,51.1,301–400
36455,2,2023,,38.0–39.7,100,4,17.6,251–300
36455,2,2022,,38.3–41.4,100,4,14.4,201–250
36455,2,2021,,37.9–41.9,100,4,17.3,201–250
36455,2,2020,,37.1–40.4,100,4,17.6,201–250
36455,2,2019,,28.5–33.1,100,4,17.2,301–400
36455,2,2023,,38.0–39.7,100,5,19.1,251–300
36455,2,2022,,38.3–41.4,100,5,18.2,201–250
36455,2,2021,,37.9–41.9,100,5,17.8,201–250
36455,2,2020,,37.1–40.4,100,5,17.5,201–250
36455,2,2019,,28.5–33.1,100,5,20.2,301–400
36467,2,2023,,33.5–37.9,100,1,69.3,301–400
36467,2,2022,,32.2–35.7,100,1,63,301–400
36467,2,2021,,31.3–35.1,100,1,62,301–400
36467,2,2020,,30.0–34.6,100,1,65.3,301–400
36467,2,2019,,23.6–28.4,100,1,54.5,401–500
36467,2,2023,,33.5–37.9,100,2,34.1,301–400
36467,2,2022,,32.2–35.7,100,2,34.1,301–400
36467,2,2021,,31.3–35.1,100,2,34,301–400
36467,2,2020,,30.0–34.6,100,2,34.3,301–400
36467,2,2019,,23.6–28.4,100,2,33.4,401–500
36467,2,2023,,33.5–37.9,100,3,89.2,301–400
36467,2,2022,,32.2–35.7,100,3,86.7,301–400
36467,2,2021,,31.3–35.1,100,3,78.1,301–400
36467,2,2020,,30.0–34.6,100,3,82.7,301–400
36467,2,2019,,23.6–28.4,100,3,74.7,401–500
36467,2,2023,,33.5–37.9,100,4,12.9,301–400
36467,2,2022,,32.2–35.7,100,4,11.9,301–400
36467,2,2021,,31.3–35.1,100,4,11.7,301–400
36467,2,2020,,30.0–34.6,100,4,10.6,301–400
36467,2,2019,,23.6–28.4,100,4,7.2,401–500
36467,2,2023,,33.5–37.9,100,5,20.3,301–400
36467,2,2022,,32.2–35.7,100,5,18.8,301–400
36467,2,2021,,31.3–35.1,100,5,20.3,301–400
36467,2,2020,,30.0–34.6,100,5,14.4,301–400
36467,2,2019,,23.6–28.4,100,5,18,401–500
36484,2,2023,,18.6–26.0,100,1,34,601–800
36484,2,2022,,9.5–24.3,100,1,23,601+
36484,2,2021,,10.4–23.4,100,1,23,601+
36484,2,2020,,9.8–20.8,100,1,30.9,601+
36484,2,2019,,17.7–23.5,100,1,42.1,501–600
36484,2,2023,,18.6–26.0,100,2,34,601–800
36484,2,2022,,9.5–24.3,100,2,33.9,601+
36484,2,2021,,10.4–23.4,100,2,33.3,601+
36484,2,2020,,9.8–20.8,100,2,34.1,601+
36484,2,2019,,17.7–23.5,100,2,33.2,501–600
36484,2,2023,,18.6–26.0,100,3,68,601–800
36484,2,2022,,9.5–24.3,100,3,62.1,601+
36484,2,2021,,10.4–23.4,100,3,54.7,601+
36484,2,2020,,9.8–20.8,100,3,52.7,601+
36484,2,2019,,17.7–23.5,100,3,57.6,501–600
36484,2,2023,,18.6–26.0,100,4,11.3,601–800
36484,2,2022,,9.5–24.3,100,4,9.1,601+
36484,2,2021,,10.4–23.4,100,4,8.4,601+
36484,2,2020,,9.8–20.8,100,4,8.4,601+
36484,2,2019,,17.7–23.5,100,4,8.9,501–600
36484,2,2023,,18.6–26.0,100,5,13.9,601–800
36484,2,2022,,9.5–24.3,100,5,13.3,601+
36484,2,2021,,10.4–23.4,100,5,13.3,601+
36484,2,2020,,9.8–20.8,100,5,13.3,601+
36484,2,2019,,17.7–23.5,100,5,13.6,501–600
36487,2,2023,,18.6–26.0,100,1,36.1,601–800
36487,2,2022,,24.4–28.1,100,1,42.2,501–600
36487,2,2021,,23.6–27.0,100,1,39.7,501–600
36487,2,2020,,20.9–25.5,100,1,36.3,501–600
36487,2,2019,,17.7–23.5,100,1,34.4,501–600
36487,2,2023,,18.6–26.0,100,2,34,601–800
36487,2,2022,,24.4–28.1,100,2,34,501–600
36487,2,2021,,23.6–27.0,100,2,33.3,501–600
36487,2,2020,,20.9–25.5,100,2,34.4,501–600
36487,2,2019,,17.7–23.5,100,2,33.4,501–600
36487,2,2023,,18.6–26.0,100,3,64.2,601–800
36487,2,2022,,24.4–28.1,100,3,64.5,501–600
36487,2,2021,,23.6–27.0,100,3,61.4,501–600
36487,2,2020,,20.9–25.5,100,3,59.2,501–600
36487,2,2019,,17.7–23.5,100,3,51.2,501–600
36487,2,2023,,18.6–26.0,100,4,11.3,601–800
36487,2,2022,,24.4–28.1,100,4,11.3,501–600
36487,2,2021,,23.6–27.0,100,4,11.8,501–600
36487,2,2020,,20.9–25.5,100,4,11.5,501–600
36487,2,2019,,17.7–23.5,100,4,12.1,501–600
36487,2,2023,,18.6–26.0,100,5,13.1,601–800
36487,2,2022,,24.4–28.1,100,5,14.4,501–600
36487,2,2021,,23.6–27.0,100,5,15.5,501–600
36487,2,2020,,20.9–25.5,100,5,13.2,501–600
36487,2,2019,,17.7–23.5,100,5,11.4,501–600
36496,2,2023,,26.1–29.4,100,1,52,501–600
36496,2,2022,,24.4–28.1,100,1,49.2,501–600
36496,2,2021,,10.4–23.4,100,1,39.8,601+
36496,2,2020,,20.9–25.5,100,1,54.4,501–600
36496,2,2019,,17.7–23.5,100,1,50.7,501–600
36496,2,2023,,26.1–29.4,100,2,34,501–600
36496,2,2022,,24.4–28.1,100,2,33.9,501–600
36496,2,2021,,10.4–23.4,100,2,33.3,601+
36496,2,2020,,20.9–25.5,100,2,34.2,501–600
36496,2,2019,,17.7–23.5,100,2,33.2,501–600
36496,2,2023,,26.1–29.4,100,3,57.7,501–600
36496,2,2022,,24.4–28.1,100,3,52.7,501–600
36496,2,2021,,10.4–23.4,100,3,43.3,601+
36496,2,2020,,20.9–25.5,100,3,41.5,501–600
36496,2,2019,,17.7–23.5,100,3,37.2,501–600
36496,2,2023,,26.1–29.4,100,4,11.3,501–600
36496,2,2022,,24.4–28.1,100,4,10.2,501–600
36496,2,2021,,10.4–23.4,100,4,8.5,601+
36496,2,2020,,20.9–25.5,100,4,8.3,501–600
36496,2,2019,,17.7–23.5,100,4,9.6,501–600
36496,2,2023,,26.1–29.4,100,5,15,501–600
36496,2,2022,,24.4–28.1,100,5,12.6,501–600
36496,2,2021,,10.4–23.4,100,5,11.5,601+
36496,2,2020,,20.9–25.5,100,5,10.7,501–600
36496,2,2019,,17.7–23.5,100,5,12.1,501–600
36725,2,2023,,26.1–29.4,100,1,50.6,501–600
36725,2,2022,,24.4–28.1,100,1,46.6,501–600
36725,2,2021,,23.6–27.0,100,1,43.7,501–600
36725,2,2020,,20.9–25.5,100,1,49.9,501–600
36725,2,2019,,17.7–23.5,100,1,41.9,501–600
36725,2,2023,,26.1–29.4,100,2,34.2,501–600
36725,2,2022,,24.4–28.1,100,2,34.1,501–600
36725,2,2021,,23.6–27.0,100,2,33.5,501–600
36725,2,2020,,20.9–25.5,100,2,34.2,501–600
36725,2,2019,,17.7–23.5,100,2,33.3,501–600
36725,2,2023,,26.1–29.4,100,3,56.3,501–600
36725,2,2022,,24.4–28.1,100,3,52.5,501–600
36725,2,2021,,23.6–27.0,100,3,47.7,501–600
36725,2,2020,,20.9–25.5,100,3,47.6,501–600
36725,2,2019,,17.7–23.5,100,3,44.6,501–600
36725,2,2023,,26.1–29.4,100,4,17.3,501–600
36725,2,2022,,24.4–28.1,100,4,14,501–600
36725,2,2021,,23.6–27.0,100,4,13.3,501–600
36725,2,2020,,20.9–25.5,100,4,14.7,501–600
36725,2,2019,,17.7–23.5,100,4,12.9,501–600
36725,2,2023,,26.1–29.4,100,5,18.5,501–600
36725,2,2022,,24.4–28.1,100,5,17.7,501–600
36725,2,2021,,23.6–27.0,100,5,13.7,501–600
36725,2,2020,,20.9–25.5,100,5,10.6,501–600
36725,2,2019,,17.7–23.5,100,5,10.1,501–600
37144,2,2023,8,85.5,100,1,90.7,
37144,2,2022,7,85.8,100,1,91.9,
37144,2,2021,8,86.7,100,1,93.9,
37144,2,2020,7,86.8,100,1,90.8,
37144,2,2019,7,87,100,1,91.9,
37144,2,2023,8,85.5,100,2,38,
