college_id,ranking_authority,ranking_year,overall_rank,overall_score,overall_total_score,parameter_id,parameter_score,rank_band,Country
36467,3,2022,,,100,2,32.2,601-650,
36467,3,2022,,,100,3,99.8,601-650,
36467,3,2022,,,100,4,,601-650,
36467,3,2022,,,100,5,9.8,601-650,
36496,3,2022,,,100,1,7.9,801-1000,
36496,3,2022,,,100,2,5.5,801-1000,
36496,3,2022,,,100,3,95.3,801-1000,
36496,3,2022,,,100,4,,801-1000,
36496,3,2022,,,100,5,5.1,801-1000,
36446,3,2022,82,,100,1,80.6,,
36446,3,2022,82,,100,2,88.6,,
36446,3,2022,82,,100,3,91.5,,
36446,3,2022,82,,100,4,,,
36446,3,2022,82,,100,5,58.3,,
32686,3,2022,,,100,1,8.2,801-1000,
32686,3,2022,,,100,2,4.6,801-1000,
32686,3,2022,,,100,3,89,801-1000,
32686,3,2022,,,100,4,,801-1000,
32686,3,2022,,,100,5,4.7,801-1000,
31258,3,2022,461,,100,1,21.3,,
31258,3,2022,461,,100,2,8.7,,
31258,3,2022,461,,100,3,97.3,,
31258,3,2022,461,,100,4,,,
31258,3,2022,461,,100,5,18.4,,
53293,3,2022,270,,100,1,64.8,,
53293,3,2022,270,,100,2,30.2,,
53293,3,2022,270,,100,3,95.2,,
53293,3,2022,270,,100,4,,,
53293,3,2022,270,,100,5,15.3,,
31252,3,2022,7,,100,1,88.1,,
31252,3,2022,7,,100,2,99.8,,
31252,3,2022,7,,100,3,100,,
31252,3,2022,7,,100,4,,,
31252,3,2022,7,,100,5,98.4,,
32687,3,2022,35,,100,1,53.9,,
32687,3,2022,35,,100,2,86.2,,
32687,3,2022,35,,100,3,100,,
32687,3,2022,35,,100,4,,,
32687,3,2022,35,,100,5,88.9,,
53235,3,2022,,,100,1,9.3,601-650,
53235,3,2022,,,100,2,14.1,601-650,
53235,3,2022,,,100,3,98.7,601-650,
53235,3,2022,,,100,4,,601-650,
53235,3,2022,,,100,5,15.6,601-650,
38534,3,2022,132,,100,1,82.6,,
38534,3,2022,132,,100,2,33.2,,
38534,3,2022,132,,100,3,97.1,,
38534,3,2022,132,,100,4,,,
38534,3,2022,132,,100,5,41.2,,
53244,3,2022,,,100,1,6.2,1001-1200,
53244,3,2022,,,100,2,12.2,1001-1200,
53244,3,2022,,,100,3,11.2,1001-1200,
53244,3,2022,,,100,4,,1001-1200,
53244,3,2022,,,100,5,4.6,1001-1200,
36725,3,2022,,,100,1,16.9,801-1000,
36725,3,2022,,,100,2,7,801-1000,
36725,3,2022,,,100,3,33.8,801-1000,
36725,3,2022,,,100,4,,801-1000,
36725,3,2022,,,100,5,10.2,801-1000,
37144,3,2022,49,,100,1,87.8,,
37144,3,2022,49,,100,2,99.2,,
37144,3,2022,49,,100,3,100,,
37144,3,2022,49,,100,4,,,
37144,3,2022,49,,100,5,72.4,,
36484,3,2022,,,100,1,6.7,801-1000,
36484,3,2022,,,100,2,3.2,801-1000,
36484,3,2022,,,100,3,93.9,801-1000,
36484,3,2022,,,100,4,,801-1000,
36484,3,2022,,,100,5,3.3,801-1000,
53257,3,2022,231,,100,1,39.2,,
53257,3,2022,231,,100,2,63.8,,
53257,3,2022,231,,100,3,75.8,,
53257,3,2022,231,,100,4,,,
53257,3,2022,231,,100,5,31.3,,
53258,3,2022,,,100,1,8.2,801-1000,
53258,3,2022,,,100,2,14,801-1000,
53258,3,2022,,,100,3,44.6,801-1000,
53258,3,2022,,,100,4,,801-1000,
53258,3,2022,,,100,5,11.2,801-1000,
53261,3,2022,,,100,1,15.4,701-750,
53261,3,2022,,,100,2,6,701-750,
53261,3,2022,,,100,3,96.2,701-750,
53261,3,2022,,,100,4,,701-750,
53261,3,2022,,,100,5,5.4,701-750,
53276,3,2022,134,,100,1,48.2,,
53276,3,2022,134,,100,2,80.8,,
53276,3,2022,134,,100,3,85.8,,
53276,3,2022,134,,100,4,,,
53276,3,2022,134,,100,5,45.8,,
53196,3,2022,,,100,1,16.5,701-750,
53196,3,2022,,,100,2,22.9,701-750,
53196,3,2022,,,100,3,61.1,701-750,
53196,3,2022,,,100,4,,701-750,
53196,3,2022,,,100,5,10.2,701-750,
53270,3,2022,,,100,1,7.2,801-1000,
53270,3,2022,,,100,2,20.4,801-1000,
53270,3,2022,,,100,3,56.6,801-1000,
53270,3,2022,,,100,4,,801-1000,
53270,3,2022,,,100,5,9.9,801-1000,
53296,3,2022,429,,100,1,10.3,,
53296,3,2022,429,,100,2,53.1,,
53296,3,2022,429,,100,3,65.4,,
53296,3,2022,429,,100,4,,,
53296,3,2022,429,,100,5,26.6,,
32688,3,2022,117,,100,1,60,,
32688,3,2022,117,,100,2,39.4,,
32688,3,2022,117,,100,3,99.5,,
32688,3,2022,117,,100,4,,,
32688,3,2022,117,,100,5,50.7,,
32658,3,2022,216,,100,1,40,,
32658,3,2022,216,,100,2,31.7,,
32658,3,2022,216,,100,3,97.4,,
32658,3,2022,216,,100,4,,,
32658,3,2022,216,,100,5,30.1,,
53278,3,2022,,,100,1,5.8,801-1000,
53278,3,2022,,,100,2,12.3,801-1000,
53278,3,2022,,,100,3,60.3,801-1000,
53278,3,2022,,,100,4,,801-1000,
53278,3,2022,,,100,5,3.8,801-1000,
35315,3,2022,334,,100,1,52.2,,
35315,3,2022,334,,100,2,10,,
35315,3,2022,334,,100,3,93.6,,
35315,3,2022,334,,100,4,,,
35315,3,2022,334,,100,5,17.7,,
53286,3,2022,,,100,1,5.2,1001-1200,
53286,3,2022,,,100,2,15.9,1001-1200,
53286,3,2022,,,100,3,21,1001-1200,
53286,3,2022,,,100,4,,1001-1200,
53286,3,2022,,,100,5,7.1,1001-1200,
35314,3,2022,391,,100,1,15.4,,
35314,3,2022,391,,100,2,12.8,,
35314,3,2022,391,,100,3,100,,
35314,3,2022,391,,100,4,,,
35314,3,2022,391,,100,5,19.9,,
53295,3,2022,440,,100,1,25,,
53295,3,2022,440,,100,2,24.5,,
53295,3,2022,440,,100,3,53.1,,
53295,3,2022,440,,100,4,,,
53295,3,2022,440,,100,5,15.8,,
32665,3,2022,8,,100,1,78,,
32665,3,2022,8,,100,2,98.9,,
32665,3,2022,8,,100,3,100,,
32665,3,2022,8,,100,4,,,
32665,3,2022,8,,100,5,99.4,,
53299,3,2022,,,100,1,14.7,651-700,
53299,3,2022,,,100,2,13.2,651-700,
53299,3,2022,,,100,3,22.2,651-700,
53299,3,2022,,,100,4,,651-700,
53299,3,2022,,,100,5,9.2,651-700,
32666,3,2022,205,,100,1,58.4,,
32666,3,2022,205,,100,2,35.1,,
32666,3,2022,205,,100,3,99.2,,
32666,3,2022,205,,100,4,,,
32666,3,2022,205,,100,5,29.3,,
36445,3,2022,166,,100,1,63.3,,
36445,3,2022,166,,100,2,69.8,,
36445,3,2022,166,,100,3,89.5,,
36445,3,2022,166,,100,4,,,
36445,3,2022,166,,100,5,34.8,,
32667,3,2022,90,,100,1,47.4,,
32667,3,2022,90,,100,2,74.6,,
32667,3,2022,90,,100,3,90,,
32667,3,2022,90,,100,4,,,
32667,3,2022,90,,100,5,65.5,,
53190,3,2022,,,100,1,12.5,801-1000,
53190,3,2022,,,100,2,6.8,801-1000,
53190,3,2022,,,100,3,54.9,801-1000,
53190,3,2022,,,100,4,,801-1000,
53190,3,2022,,,100,5,8.8,801-1000,
33850,3,2022,62,,100,1,50.7,,
33850,3,2022,62,,100,2,84.3,,
33850,3,2022,62,,100,3,83.6,,
33850,3,2022,62,,100,4,,,
33850,3,2022,62,,100,5,74.7,,
33549,3,2022,3,,100,1,92.1,,
33549,3,2022,3,,100,2,100,,
33549,3,2022,3,,100,3,97.7,,
33549,3,2022,3,,100,4,,,
33549,3,2022,3,,100,5,100,,
53305,3,2022,,,100,1,7.1,801-1000,
53305,3,2022,,,100,2,4.9,801-1000,
53305,3,2022,,,100,3,61.1,801-1000,
53305,3,2022,,,100,4,,801-1000,
53305,3,2022,,,100,5,5.2,801-1000,
32668,3,2022,322,,100,1,29.4,,
32668,3,2022,322,,100,2,15.9,,
32668,3,2022,322,,100,3,64.6,,
32668,3,2022,322,,100,4,,,
32668,3,2022,322,,100,5,19.4,,
32669,3,2022,307,,100,1,75,,
32669,3,2022,307,,100,2,10.9,,
32669,3,2022,307,,100,3,59.9,,
32669,3,2022,307,,100,4,,,
32669,3,2022,307,,100,5,19.7,,
53306,3,2022,,,100,1,8.3,801-1000,
53306,3,2022,,,100,2,4.4,801-1000,
53306,3,2022,,,100,3,98.2,801-1000,
53306,3,2022,,,100,4,,801-1000,
53306,3,2022,,,100,5,4.2,801-1000,
31153,3,2022,16,,100,1,69.5,,
31153,3,2022,16,,100,2,97.3,,
31153,3,2022,16,,100,3,99.6,,
31153,3,2022,16,,100,4,,,
31153,3,2022,16,,100,5,98,,
53297,3,2022,439,,100,1,30.4,,
53297,3,2022,439,,100,2,10.9,,
53297,3,2022,439,,100,3,98.9,,
53297,3,2022,439,,100,4,,,
53297,3,2022,439,,100,5,17.5,,
36441,3,2022,149,,100,1,58.5,,
36441,3,2022,149,,100,2,57.5,,
36441,3,2022,149,,100,3,82.9,,
36441,3,2022,149,,100,4,,,
36441,3,2022,149,,100,5,41.4,,
32670,3,2022,73,,100,1,38.7,,
32670,3,2022,73,,100,2,74,,
32670,3,2022,73,,100,3,97.9,,
32670,3,2022,73,,100,4,,,
32670,3,2022,73,,100,5,74.4,,
53308,3,2022,,,100,1,11.2,751-800,
53308,3,2022,,,100,2,6,751-800,
53308,3,2022,,,100,3,99.1,751-800,
53308,3,2022,,,100,4,,751-800,
53308,3,2022,,,100,5,4.5,751-800,
53309,3,2022,,,100,1,7.7,801-1000,
53309,3,2022,,,100,2,5.6,801-1000,
53309,3,2022,,,100,3,93.6,801-1000,
53309,3,2022,,,100,4,,801-1000,
53309,3,2022,,,100,5,4.1,801-1000,
53310,3,2022,,,100,1,20.8,701-750,
53310,3,2022,,,100,2,13.6,701-750,
53310,3,2022,,,100,3,73.6,701-750,
53310,3,2022,,,100,4,,701-750,
53310,3,2022,,,100,5,9.2,701-750,
53311,3,2022,,,100,1,29.5,651-700,
53311,3,2022,,,100,2,6.1,651-700,
53311,3,2022,,,100,3,46.5,651-700,
53311,3,2022,,,100,4,,651-700,
53311,3,2022,,,100,5,7.7,651-700,
32671,3,2022,383,,100,1,40.2,,
32671,3,2022,383,,100,2,8.9,,
32671,3,2022,383,,100,3,56.1,,
32671,3,2022,383,,100,4,,,
32671,3,2022,383,,100,5,20,,
31165,3,2022,92,,100,1,43.4,,
31165,3,2022,92,,100,2,79.5,,
31165,3,2022,92,,100,3,89.4,,
31165,3,2022,92,,100,4,,,
31165,3,2022,92,,100,5,70.6,,
32672,3,2022,236,,100,1,53,,
32672,3,2022,236,,100,2,19,,
32672,3,2022,236,,100,3,91.5,,
32672,3,2022,236,,100,4,,,
32672,3,2022,236,,100,5,23.4,,
53312,3,2022,,,100,1,9.1,801-1000,
53312,3,2022,,,100,2,8.3,801-1000,
53312,3,2022,,,100,3,13.9,801-1000,
53312,3,2022,,,100,4,,801-1000,
53312,3,2022,,,100,5,5.9,801-1000,
53283,3,2022,189,,100,1,32.2,,
53283,3,2022,189,,100,2,37.3,,
53283,3,2022,189,,100,3,94.9,,
53283,3,2022,189,,100,4,,,
53283,3,2022,189,,100,5,42.7,,
33550,3,2022,27,,100,1,58.1,,
33550,3,2022,27,,100,2,98,,
33550,3,2022,27,,100,3,99.3,,
33550,3,2022,27,,100,4,,,
33550,3,2022,27,,100,5,95.2,,
32674,3,2022,103,,100,1,51,,
32674,3,2022,103,,100,2,74.2,,
32674,3,2022,103,,100,3,83.6,,
32674,3,2022,103,,100,4,,,
32674,3,2022,103,,100,5,59.1,,
36443,3,2022,2,,100,1,96,,
36443,3,2022,2,,100,2,100,,
36443,3,2022,2,,100,3,98.5,,
36443,3,2022,2,,100,4,,,
36443,3,2022,2,,100,5,100,,
53314,3,2022,,,100,1,19.8,651-700,
53314,3,2022,,,100,2,16.5,651-700,
53314,3,2022,,,100,3,74.2,651-700,
53314,3,2022,,,100,4,,651-700,
53314,3,2022,,,100,5,8.1,651-700,
36440,3,2022,202,,100,1,62.9,,
36440,3,2022,202,,100,2,34.1,,
36440,3,2022,202,,100,3,87.7,,
36440,3,2022,202,,100,4,,,
36440,3,2022,202,,100,5,33.8,,
53315,3,2022,,,100,1,9.6,801-1000,
53315,3,2022,,,100,2,4.9,801-1000,
53315,3,2022,,,100,3,52.4,801-1000,
53315,3,2022,,,100,4,,801-1000,
53315,3,2022,,,100,5,7.8,801-1000,
32664,3,2022,95,,100,1,44.5,,
32664,3,2022,95,,100,2,57.9,,
32664,3,2022,95,,100,3,98.1,,
32664,3,2022,95,,100,4,,,
32664,3,2022,95,,100,5,60.4,,
34147,3,2022,77,,100,1,85.4,,
34147,3,2022,77,,100,2,60.1,,
34147,3,2022,77,,100,3,96.9,,
34147,3,2022,77,,100,4,,,
34147,3,2022,77,,100,5,51.5,,
53271,3,2022,91,,100,1,69.7,,
53271,3,2022,91,,100,2,64.7,,
53271,3,2022,91,,100,3,99.7,,
53271,3,2022,91,,100,4,,,
53271,3,2022,91,,100,5,46.7,,
36455,3,2022,471,,100,1,44.2,,
36455,3,2022,471,,100,2,12.6,,
36455,3,2022,471,,100,3,73.2,,
36455,3,2022,471,,100,4,,,
36455,3,2022,471,,100,5,11.6,,
32676,3,2022,302,,100,1,31.7,,
32676,3,2022,302,,100,2,46.3,,
32676,3,2022,302,,100,3,78.3,,
32676,3,2022,302,,100,4,,,
32676,3,2022,302,,100,5,26.6,,
32677,3,2022,272,,100,1,55.6,,
32677,3,2022,272,,100,2,28.4,,
32677,3,2022,272,,100,3,94.3,,
32677,3,2022,272,,100,4,,,
32677,3,2022,272,,100,5,22.3,,
53285,3,2022,226,,100,1,78.7,,
53285,3,2022,226,,100,2,8.6,,
53285,3,2022,226,,100,3,94.6,,
53285,3,2022,226,,100,4,,,
53285,3,2022,226,,100,5,26.2,,
53317,3,2022,,,100,1,11.8,801-1000,
53317,3,2022,,,100,2,11.6,801-1000,
53317,3,2022,,,100,3,61.9,801-1000,
53317,3,2022,,,100,4,,801-1000,
53317,3,2022,,,100,5,9.3,801-1000,
35316,3,2022,61,,100,1,61.4,,
35316,3,2022,61,,100,2,90.8,,
35316,3,2022,61,,100,3,99.4,,
35316,3,2022,61,,100,4,,,
35316,3,2022,61,,100,5,73.1,,
53318,3,2022,,,100,1,10.8,701-750,
53318,3,2022,,,100,2,8.7,701-750,
53318,3,2022,,,100,3,100,701-750,
53318,3,2022,,,100,4,,701-750,
53318,3,2022,,,100,5,10.1,701-750,
53319,3,2022,,,100,1,7.8,1001-1200,
53319,3,2022,,,100,2,2.5,1001-1200,
53319,3,2022,,,100,3,59.2,1001-1200,
53319,3,2022,,,100,4,,1001-1200,
53319,3,2022,,,100,5,3.2,1001-1200,
35317,3,2022,151,,100,1,50.2,,
35317,3,2022,151,,100,2,37.2,,
35317,3,2022,151,,100,3,74,,
35317,3,2022,151,,100,4,,,
35317,3,2022,151,,100,5,43.2,,
